city,neighbourhood_cleansed,population,housing_units,rent_median,rent_burden
san-diego,Eastlake Woods,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Egger Highlands,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,El Cerritos,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Emerald Hills,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Encanto,67745.0,18163.0,1653.0,38.6
san-diego,Estlake Greens,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Gaslamp Quarter,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Gateway,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Grant Hill,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Grantville,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Jomacha-Lomita,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Kearny Mesa,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Kensington,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,La Jolla,37507.0,16344.0,2221.9666053037804,36.199867063004845
san-diego,La Jolla Village,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Lake Murray,24466.0,9225.0,1867.9888715999527,28.800200562660898
san-diego,Lincoln Park,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Linda Vista,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Little Italy,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Loma Portal,29754.0,13508.0,1835.9919248694105,28.50017500053981
san-diego,Lynwood Hills,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Marina,0.0,0.0,,
san-diego,Memorial,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Midtown,33874.0,18551.0,1716.9964200438224,29.700118290312968
san-diego,Midtown District,3463.0,2.0,1595.732564442339,33.70696606144814
san-diego,Mira Mesa,78098.0,24904.0,2289.991110304546,29.900048746012207
san-diego,Mission Bay,181190.0,61467.0,1765.9415832282625,38.55109009289763
san-diego,Mission Valley,21996.0,11848.0,2308.967572857085,34.4999639464476
san-diego,Moreno Mission,30319.0,11876.0,1961.9879195410285,33.79999693149713
san-diego,Mount Hope,40083.0,14420.0,1560.0,34.7
san-diego,Mountain View,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Nestor,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Normal Heights,31471.0,16357.0,1644.998434513185,27.1002099382308
san-diego,North City,12823.0,5452.0,3000.0,26.0
san-diego,North Clairemont,55197.0,20683.0,1898.989011452233,30.30012344750843
san-diego,North Hills,45773.0,21951.0,1668.0,28.0
san-diego,Northwest,76292.0,25532.0,1676.9989347843084,37.19995421493815
san-diego,Oak Park,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Ocean Beach,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Old Town,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Otay Ranch,88341.0,25182.0,2669.3635118461416,36.835107141644315
san-diego,Pacific Beach,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Palm City,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Paradise Hills,35365.0,9930.0,1767.9951288721743,31.200070888337663
san-diego,Park West,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Paseo Ranchoero,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Rancho Bernadino,50162.0,20466.0,2336.9852225302907,27.200129719031565
san-diego,Rancho Del Rey,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Rancho Penasquitos,104595.0,33959.0,2286.640066280075,29.811089506822135
san-diego,Rolando,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Rolling Hills Ranch,17743.0,4745.0,3054.917755315586,26.40041182246866
san-diego,Roseville,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Sabre Springs,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,San Carlos,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,San Ysidro,29634.0,8064.0,1362.0,41.3
san-diego,Scripps Ranch,36072.0,12552.0,2629.9426553872504,29.400238798295707
san-diego,Serra Mesa,33036.0,12036.0,2314.9782277686295,35.69993967084579
san-diego,Sky Line,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Sorrento Valley,4213.0,1694.0,2188.0,29.6
san-diego,South Park,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Southcrest,51461.0,13757.0,1363.0,39.2
san-diego,Southwest,88590.0,25757.0,1724.9985408349075,37.29995944199189
san-diego,Sunbow,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Talmadge,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Terra Nova,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Tierrasanta,31594.0,11202.0,2672.9659027842135,38.3998514580636
san-diego,Tijuana River Valley,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Torrey Pines,0.0,0.0,,
san-diego,University City,45677.0,19243.0,2265.98532593131,34.99997169179371
san-diego,Valencia Park,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Webster,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,West University Heights,1.0,1.0,1595.7325644423388,33.70696606144814
san-diego,Wooded Area,20890.0,7679.0,2021.9795946656027,37.59981364126671
san-diego,Yosemite Dr,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Bayview,35983.0,10666.0,1181.0115257917473,38.49986679726708
san-francisco,Bernal Heights,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Castro/Upper Market,34475.0,17122.0,2425.9759168256546,18.60043820061092
san-francisco,Chinatown,11964.0,6584.0,1356.020037827185,28.300451936314065
san-francisco,Crocker Amazon,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Diamond Heights,29437.0,12764.0,2636.0,19.6
san-francisco,Downtown/Civic Center,33857.0,19214.0,1339.007582850354,32.20004450973393
san-francisco,Excelsior,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Financial District,19029.0,9766.0,2958.386770745469,20.619211026510136
san-francisco,Glen Park,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Haight Ashbury,40701.0,17650.0,2545.0,20.5
san-francisco,Inner Richmond,41457.0,17486.0,2342.9819748791388,21.400296860989975
san-francisco,Inner Sunset,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Lakeshore,29707.0,10697.0,2303.0,34.2
san-francisco,Marina,26003.0,12993.0,2867.9510722826,19.100561741570644
san-francisco,Mission,70861.0,26767.0,2129.98492069162,22.400319130863558
san-francisco,Nob Hill,56114.0,32183.0,2013.0,26.1
san-francisco,Noe Valley,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,North Beach,26090.0,13151.0,1561.0,33.0
san-francisco,Ocean View,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Outer Mission,84477.0,23480.0,2072.0,30.2
san-francisco,Outer Richmond,43964.0,18051.0,1988.0,23.1
san-francisco,Outer Sunset,60145.0,22650.0,2412.986411714431,24.60015141684365
san-francisco,Pacific Heights,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Parkside,45510.0,15583.0,2647.0,26.8
san-francisco,Potrero Hill,28607.0,14248.0,3069.0,23.4
san-francisco,Presidio,4199.0,1340.0,3501.0,19.2
san-francisco,Presidio Heights,2.0,2.0,1595.7325644423388,33.70696606144814
san-francisco,Russian Hill,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Seacliff,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,South of Market,43088.0,21200.0,1807.0037597474934,25.410582992944672
san-francisco,Twin Peaks,1.0,1.0,1595.7325644423388,33.70696606144814
san-francisco,Visitacion Valley,41978.0,12661.0,1795.9952292287496,36.599931082139726
san-francisco,West of Twin Peaks,20927.0,7325.0,3121.0,20.7
san-francisco,Western Addition,34194.0,17010.0,2127.9844338937955,20.500386236359056
san-mateo-county,Atherton,7213.0,2260.0,3501.0,16.8
san-mateo-county,Belmont,28201.0,11013.0,2675.0,29.399999999999995
san-mateo-county,Brisbane,4803.0,1997.0,2273.0,20.0
san-mateo-county,Burlingame,1.0,1.0,1595.7325644423388,33.70696606144814
san-mateo-county,Daly City,64756.0,20238.0,2550.9704964038683,37.799873585955325
san-mateo-county,East Palo Alto,1.0,1.0,1595.7325644423388,33.70696606144814
san-mateo-county,Foster City,36571.0,14137.0,3428.0,26.0
san-mateo-county,Half Moon Bay,1.0,1.0,1595.7325644423388,33.70696606144814
san-mateo-county,Hillsborough,70832.0,26526.0,2660.252202394398,27.598989157442965
san-mateo-county,Menlo Park,41827.0,14513.0,2812.9708975677063,27.200155568557662
san-mateo-county,Millbrae,23083.0,8108.0,2897.0,32.1
san-mateo-county,Pacifica,38609.0,14000.0,2719.0,31.0
san-mateo-county,Portola Valley,6582.0,2482.0,3501.0,38.0
san-mateo-county,Redwood City,85191.0,28895.0,2626.49997925326,34.70594202399386
san-mateo-county,San Bruno,43846.0,15308.0,2490.0,29.8
san-mateo-county,San Carlos,31477.0,11611.0,2598.0,26.0
san-mateo-county,San Mateo,79340.0,29765.0,2741.85221493023,30.51931947272575
san-mateo-county,South San Francisco,66653.0,22017.0,2427.9875134287195,32.30002110881823
san-mateo-county,Unincorporated Areas,76784.0,24179.0,1988.4579192044523,32.370307584151
san-mateo-county,Woodside,26847.0,9668.0,2454.0,21.4
santa-cruz-county,City of Capitola,8808.0,4315.0,2047.0,29.5
santa-cruz-county,City of Santa Cruz,10649.0,539.0,1392.0573948439599,33.706966061448135
santa-cruz-county,City of Scotts Valley,1.0,1.0,1595.7325644423388,33.70696606144814
santa-cruz-county,City of Watsonville,6913.0,2025.0,1144.0653453731293,28.70072428266475
santa-cruz-county,Unincorporated Areas,254756.0,91004.0,1962.9244837942324,35.05937045250813
seattle,Adams,27116.0,14647.0,1939.0,27.7
seattle,Alki,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Arbor Heights,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Atlantic,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Belltown,21011.0,13660.0,2180.972144712981,22.600528626246323
seattle,Bitter Lake,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Briarcliff,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Brighton,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Broadview,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Broadway,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Bryant,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Cedar Park,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Central Business District,14784.0,10290.0,2101.0949361808193,29.867653091973125
seattle,Columbia City,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Crown Hill,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Dunlap,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,East Queen Anne,29376.0,18072.0,2110.0,23.9
seattle,Eastlake,25396.0,15755.0,1810.0,25.8
seattle,Fairmount Park,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Fauntleroy,17245.0,7829.0,1788.0,27.0
seattle,First Hill,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Fremont,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Gatewood,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Genesee,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Georgetown,23759.0,8367.0,1327.0,35.4
seattle,Green Lake,52211.0,25284.0,1835.9953981453036,23.700191663941723
seattle,Greenwood,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Haller Lake,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Harrison/Denny-Blaine,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,High Point,22030.0,9928.0,1493.0,35.7
seattle,Highland Park,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Holly Park,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Industrial District,809.0,247.0,1691.8810044059855,31.90223357980401
seattle,Interbay,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,International District,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Laurelhurst,49448.0,16760.0,1597.0,41.5
seattle,Lawton Park,22890.0,10186.0,2121.0,22.0
seattle,Leschi,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Lower Queen Anne,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Loyal Heights,36365.0,14802.0,1922.0,21.9
seattle,Madison Park,24412.0,10938.0,1845.0,28.0
seattle,Madrona,41541.0,21383.0,1819.0,31.3
seattle,Mann,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Maple Leaf,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Matthews Beach,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Meadowbrook,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Mid-Beacon Hill,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Minor,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Montlake,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Mount Baker,31648.0,14195.0,1638.0,34.5
seattle,North Admiral,27190.0,12698.0,1819.0,24.0
seattle,North Beach/Blue Ridge,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,North Beacon Hill,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,North College Park,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,North Delridge,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,North Queen Anne,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Olympic Hills,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Phinney Ridge,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Pike-Market,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Pinehurst,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Pioneer Square,14472.0,8302.0,1434.0335266510037,31.800395308055855
seattle,Portage Bay,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Rainier Beach,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Rainier View,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Ravenna,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Riverview,27489.0,11227.0,1568.0,32.9
seattle,Roosevelt,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Roxhill,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Seaview,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Seward Park,48937.0,17853.0,1685.0,36.2
seattle,South Beacon Hill,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,South Delridge,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,South Lake Union,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,South Park,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Southeast Magnolia,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Stevens,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Sunset Hill,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,University District,2260.0,1.0,1595.7325644423388,33.70696606144815
seattle,Victory Heights,43386.0,19336.0,1673.0,33.2
seattle,View Ridge,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Wallingford,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Wedgwood,53729.0,22557.0,1892.0,27.2
seattle,West Queen Anne,26094.0,13726.0,1796.0,25.6
seattle,West Woodland,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Westlake,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Whittier Heights,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Windermere,1.0,1.0,1595.7325644423388,33.70696606144814
seattle,Yesler Terrace,1.0,1.0,1595.7325644423388,33.70696606144814
twin-cities,Anoka,370976.0,137532.0,1328.5431240834987,28.039948136806697
twin-cities,Carver,101002.0,36739.0,1297.1441403648334,26.700800144416913
twin-cities,Chisago,43794.0,16139.0,1001.9232482204055,30.48736144143174
twin-cities,Dakota,462679.0,175233.0,1302.7882219261398,30.866408667875852
twin-cities,Hennepin,1279586.0,526647.0,1305.4476014038232,29.9557029068011
twin-cities,Isanti,50581.0,18710.0,1108.8024354798972,27.61553771707665
twin-cities,Le Sueur,35347.0,13488.0,919.399298384587,24.55987495402721
twin-cities,Mille Lacs,33140.0,12414.0,817.6352988186093,32.692214187782135
twin-cities,Pierce,49530.0,18679.0,910.574964667878,25.7130244296386
twin-cities,Ramsey,549525.0,215461.0,1130.4849772584525,31.50841280881203
twin-cities,Scott,139670.0,48945.0,1320.283317267557,31.264323014256735
twin-cities,Sherburne,112206.0,40063.0,1084.275205715955,27.465809377092683
twin-cities,Sibley,13531.0,5376.0,844.4376776493405,24.482869297462248
twin-cities,St. Croix,84670.0,32360.0,1111.77706867369,26.142158098242657
twin-cities,Washington,247657.0,91546.0,1500.493495974531,30.261317036593095
twin-cities,Wright,121683.0,44099.0,1080.8160794852197,27.977986266802993
washington-dc,"Brightwood Park, Crestwood, Petworth",67387.0,26990.0,1436.0023703765482,30.700044622346468
washington-dc,"Brookland, Brentwood, Langdon",20087.0,8861.0,1065.0792650815615,31.800284806003113
washington-dc,"Capitol Hill, Lincoln Park",34942.0,15996.0,2385.6902339227304,24.903747215013723
washington-dc,"Capitol View, Marshall Heights, Benning Heights",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Cathedral Heights, McLean Gardens, Glover Park",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",30462.0,16990.0,2037.9854813395195,27.100216892064264
washington-dc,"Colonial Village, Shepherd Park, North Portal Estates",17526.0,6784.0,1419.0,27.1
washington-dc,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",33658.0,14257.0,1653.9965376768935,26.60042230471576
washington-dc,"Congress Heights, Bellevue, Washington Highlands",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Douglas, Shipley Terrace",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",15184.0,10127.0,2025.1504406641416,27.034680132598762
washington-dc,"Dupont Circle, Connecticut Avenue/K Street",4693.0,3688.0,2080.508114542215,27.929696821963507
washington-dc,"Eastland Gardens, Kenilworth",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Edgewood, Bloomingdale, Truxton Circle, Eckington",80.0,13.0,1595.7325644423388,33.70696606144814
washington-dc,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Friendship Heights, American University Park, Tenleytown",3.0,3.0,1595.7325644423388,33.70696606144814
washington-dc,"Georgetown, Burleith/Hillandale",28227.0,11670.0,1875.8748617407518,27.155332805350586
washington-dc,"Hawthorne, Barnaby Woods, Chevy Chase",15678.0,6073.0,1766.9890759385407,25.800504335123197
washington-dc,Historic Anacostia,54813.0,23072.0,1158.0079859260475,48.09973741568719
washington-dc,"Howard University, Le Droit Park, Cardozo/Shaw",1519.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Ivy City, Arboretum, Trinidad, Carver Langston",68205.0,31836.0,1855.9847361668176,28.000334694879342
washington-dc,"Kalorama Heights, Adams Morgan, Lanier Heights",51288.0,28382.0,2005.0,22.800000000000004
washington-dc,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Mayfair, Hillbrook, Mahaning Heights",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Near Southeast, Navy Yard",4.0,4.0,1595.7325644423388,33.70696606144814
washington-dc,"North Cleveland Park, Forest Hills, Van Ness",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"North Michigan Park, Michigan Park, University Heights",22094.0,8108.0,1605.1295869104958,41.93762322047128
washington-dc,"River Terrace, Benning, Greenway, Dupont Park",64032.0,26185.0,1097.0077888019187,48.699765850919256
washington-dc,"Shaw, Logan Circle",45553.0,22976.0,2268.9704402592342,27.700263735256136
washington-dc,"Sheridan, Barry Farm, Buena Vista",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",79.0,29.0,1595.732564442339,33.706966061448135
washington-dc,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",34422.0,14092.0,2018.0,30.5
washington-dc,"Takoma, Brightwood, Manor Park",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Union Station, Stanton Park, Kingman Park",7.0,7.0,1595.7325644423386,33.70696606144815
washington-dc,"West End, Foggy Bottom, GWU",4665.0,649.0,1633.9402152285802,41.1967264863415
washington-dc,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",1.0,1.0,1595.7325644423388,33.70696606144814
washington-dc,"Woodridge, Fort Lincoln, Gateway",1.0,1.0,1595.7325644423388,33.70696606144814
